code,current_losses,current_ties,current_wins,d_rating,d_rating_third,global_d,global_o,global_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_round_of_16,make_semis,name,o_rating,o_rating_third,sdr_id,ties,win_league,wins,current_points,last_updated
LIV,0.0,1.0,0.0,0.97564,1.02797,0.80048,2.31851,76.9173,4.42995,E,0.37385,0.4537,0.1467,0.02575,364,1.1261,0.02405,0.2747,0.82755,0.08345,Liverpool,2.14335,2.02862,73600,2.02535,0.00845,2.84855,1.0,2017-09-18 18:58
MON,0.0,1.0,0.0,0.88199,0.91569,0.76177,2.55524,80.83717,2.8456,G,0.4368,0.277,0.17785,0.10835,174,1.28655,0.0442,0.32155,0.7138,0.1198,AS Monaco,2.43502,2.33453,74430,2.20715,0.01695,2.5063,1.0,2017-09-18 18:58
QBG,1.0,0.0,0.0,0.79468,0.69825,1.41707,1.12704,38.71186,-15.42605,C,5e-05,0.0015,0.01895,0.9795,10414,4.99585,0.0,0.0,0.00155,0.0,FK Qarabag,1.74943,1.85379,89793,0.7662,0.0,0.23795,0.0,2017-09-18 18:58
MNC,0.0,0.0,1.0,0.68698,0.74259,0.51182,2.86559,88.50237,9.1564,F,0.7303,0.18685,0.0804,0.00245,382,1.00335,0.15495,0.5725,0.91715,0.3115,Manchester City,2.69043,2.51892,73608,1.0076,0.07615,3.98905,3.0,2017-09-18 18:58
RBL,0.0,1.0,0.0,1.07441,1.08513,0.75589,2.14539,75.32153,0.1336,G,0.20895,0.2755,0.274,0.24155,11420,1.8369,0.01475,0.17145,0.48445,0.0519,RB Leipzig,1.82687,1.78592,91099,2.25465,0.00545,1.90845,1.0,2017-09-18 18:58
ATL,0.0,1.0,0.0,0.7875,0.83175,0.4064,2.17032,83.44646,4.99115,C,0.37775,0.381,0.2381,0.00315,1068,0.9609,0.0716,0.395,0.75875,0.17585,Atletico Madrid,1.78922,1.68558,74010,2.0577,0.03105,2.9814,1.0,2017-09-18 18:58
POR,1.0,0.0,0.0,0.70211,0.68536,0.73551,2.03593,74.0545,-2.77055,G,0.10195,0.17515,0.2658,0.4571,437,3.01135,0.0085,0.08945,0.2771,0.0272,FC Porto,2.06934,2.07786,74329,1.328,0.00295,1.66065,0.0,2017-09-18 18:58
OLY,1.0,0.0,0.0,0.72835,0.66788,0.95566,1.66429,61.86977,-8.51235,D,0.00035,0.0148,0.1091,0.87575,435,4.552,0.00015,0.00295,0.01515,0.0008,Olympiacos,1.89161,1.95886,74236,0.95195,5e-05,0.49605,0.0,2017-09-18 18:58
BEN,1.0,0.0,0.0,0.74721,0.74281,0.78061,2.06015,73.40973,-1.11295,A,0.05855,0.2025,0.4991,0.23985,1929,2.92895,0.0073,0.079,0.26105,0.02325,Benfica,2.09355,2.0816,74332,1.26185,0.00255,1.8092,0.0,2017-09-18 18:58
CSKA,0.0,0.0,1.0,0.78971,0.82893,0.67427,1.84027,72.19827,1.6675,A,0.2791,0.47725,0.19535,0.0483,1963,1.689,0.0156,0.21245,0.75635,0.0562,CSKA Moscow,1.72482,1.63235,74347,1.31665,0.006,2.99435,3.0,2017-09-18 18:58
CEL,1.0,0.0,0.0,0.71939,0.68069,1.26083,2.12207,63.77661,-11.4868,B,0.00045,0.0121,0.40775,0.5797,256,4.2243,0.0,0.00255,0.01255,0.00035,Celtic,2.66351,2.70791,73714,0.8572,0.0,0.9185,0.0,2017-09-18 18:58
ROM,0.0,1.0,0.0,0.88849,0.913,0.76595,2.51811,80.29589,2.74955,C,0.192,0.32395,0.47045,0.0136,104,1.48155,0.03075,0.2246,0.51595,0.08405,AS Roma,2.39557,2.32856,73831,2.02705,0.01255,2.4914,1.0,2017-09-18 18:58
NAP,1.0,0.0,0.0,0.7931,0.81237,0.67056,2.71696,84.38206,2.32335,F,0.1545,0.422,0.3581,0.0654,114,2.33615,0.058,0.28685,0.5765,0.1311,Napoli,2.59442,2.52049,73848,1.04005,0.02655,2.6238,0.0,2017-09-18 18:58
BAR,0.0,0.0,1.0,0.78004,0.85452,0.39894,3.43014,93.71694,10.4581,D,0.83935,0.13905,0.02075,0.00085,83,0.6854,0.32965,0.764,0.9784,0.52725,Barcelona,3.04904,2.78819,74014,0.8413,0.18115,4.4733,3.0,2017-09-18 18:58
NIC,1.0,0.0,0.0,0.55582,0.47415,1.17233,1.51627,53.4638,-10.8993,H,0.00045,0.00765,0.04245,0.94945,2497,4.6954,0.0,0.0006,0.0081,0.00015,Apoel Nicosia,2.13278,2.21955,72948,0.90015,0.0,0.40445,0.0,2017-09-18 18:58
JUV,1.0,0.0,0.0,0.63172,0.65894,0.50918,2.63925,86.51706,1.44565,D,0.12205,0.6018,0.24325,0.0329,111,1.97045,0.10015,0.39885,0.72385,0.205,Juventus,2.51671,2.40934,73847,1.12255,0.0484,2.907,0.0,2017-09-18 18:58
RSCA,1.0,0.0,0.0,0.93066,0.90841,1.06971,1.81798,62.28588,-8.0145,B,0.00195,0.02265,0.5572,0.4182,441,3.9762,0.00015,0.00535,0.0246,0.001,Anderlecht,1.95703,1.99384,72889,0.9811,0.0,1.0427,0.0,2017-09-18 18:58
BMU,0.0,0.0,1.0,0.7296,0.80004,0.41108,3.38806,93.3658,9.0189,B,0.50285,0.4796,0.01645,0.0011,132,0.938,0.31665,0.7385,0.98245,0.51105,Bayern Munich,3.06954,2.79246,74078,0.9031,0.17355,4.1589,3.0,2017-09-18 18:58
CHE,0.0,0.0,1.0,0.81826,0.86658,0.6431,2.51155,82.63244,7.68535,C,0.4302,0.29355,0.2725,0.00375,363,1.5358,0.0557,0.34535,0.72375,0.149,Chelsea,2.33639,2.22842,73598,1.20085,0.0251,3.26335,3.0,2017-09-18 18:58
TOT,0.0,0.0,1.0,0.7755,0.80352,0.60034,2.33831,81.39563,1.9686,H,0.19725,0.4353,0.35315,0.0143,367,1.9434,0.0468,0.28955,0.63255,0.11935,Tottenham Hotspur,2.16315,2.08749,73602,1.0391,0.0201,3.0175,3.0,2017-09-18 18:58
SCP,0.0,0.0,1.0,0.83049,0.84194,0.86389,2.00141,70.50135,-3.3914,D,0.03825,0.24435,0.6269,0.0905,2250,2.80455,0.0059,0.08,0.2826,0.02165,Sporting CP,2.03481,2.00091,74330,1.0594,0.0018,2.13605,3.0,2017-09-18 18:58
MAR,0.0,1.0,0.0,0.88615,0.81394,1.58037,1.47542,43.61463,-8.24125,E,0.0041,0.02205,0.1629,0.81095,619,3.6899,0.0,0.00045,0.02615,0.0,NK Maribor,2.16964,2.21143,74166,1.84295,0.0,0.46715,1.0,2017-09-18 18:58
SEV,0.0,1.0,0.0,1.03917,1.09433,0.65807,2.14776,77.54772,5.61145,E,0.54035,0.3435,0.10315,0.013,243,0.83545,0.032,0.34755,0.88385,0.1078,Sevilla FC,1.76666,1.61854,93401,2.03915,0.0116,3.1254,1.0,2017-09-18 18:58
FEY,1.0,0.0,0.0,0.99452,0.93373,1.25352,1.951,60.72761,-10.57995,F,0.0022,0.04025,0.1156,0.84195,142,4.2885,0.00015,0.00635,0.04245,0.001,Feyenoord,2.20999,2.29176,74504,0.9274,5e-05,0.7841,0.0,2017-09-18 18:58
BES,0.0,0.0,1.0,0.90457,0.92611,0.97127,1.9244,66.62544,-0.20865,G,0.2523,0.27235,0.28235,0.193,1895,2.3485,0.00445,0.1129,0.52465,0.02165,Besiktas,1.9911,1.94877,74202,1.2436,0.0015,2.4079,3.0,2017-09-18 18:58
MAN,0.0,0.0,0.0,0.70518,0.75986,0.53001,2.45014,84.15401,5.4046,A,0.60165,0.25715,0.11515,0.02605,360,1.14125,0.09325,0.44625,0.8588,0.21185,Manchester United,2.27498,2.1214,73601,1.4139,0.04205,3.44485,0.0,2017-09-10 20:45
MAD,0.0,0.0,0.0,0.89262,0.95187,0.51152,3.44639,92.47412,7.14425,H,0.5962,0.27395,0.1233,0.00655,86,1.1131,0.2527,0.64285,0.87015,0.42065,Real Madrid,3.06529,2.86511,74013,1.0767,0.1362,3.8102,0.0,2017-09-10 20:45
BAS,0.0,0.0,0.0,1.17337,1.12781,1.27082,1.83128,57.96798,-6.18875,A,0.0263,0.09235,0.2227,0.65865,989,3.632,0.0001,0.01555,0.11865,0.00145,Basel,1.92873,1.96973,93159,1.30645,5e-05,1.06155,0.0,2017-09-10 20:45
PSG,0.0,0.0,0.0,0.62686,0.67921,0.50664,3.02464,89.83085,6.33765,B,0.40885,0.51585,0.06525,0.01005,160,1.2436,0.2005,0.6107,0.9247,0.3659,Paris Saint-Germain,2.90443,2.71517,74427,1.10555,0.10715,3.65085,0.0,2017-09-10 20:45
SPM,0.0,0.0,0.0,1.11819,1.12761,1.00275,1.73817,62.25797,-0.9775,E,0.1048,0.2341,0.50595,0.15515,1941,2.5357,0.0016,0.05715,0.3389,0.01115,Spartak Moscow,1.62272,1.59739,74345,1.39245,0.0002,2.07185,0.0,2017-09-10 20:45
SHK,0.0,0.0,0.0,0.79611,0.80015,0.87754,2.16401,72.9044,-1.55815,F,0.11265,0.2298,0.40915,0.2484,493,2.6437,0.0085,0.1093,0.34245,0.029,Shakhtar Donetsk,2.24544,2.22194,74219,1.39645,0.00445,1.95985,0.0,2017-09-10 20:45
DOR,0.0,0.0,0.0,0.863,0.89595,0.54448,2.75193,86.95744,3.06515,H,0.2706,0.41615,0.2879,0.02535,124,1.7353,0.1052,0.4074,0.68675,0.2141,Borussia Dortmund,2.43341,2.31863,74050,1.24945,0.04945,3.01525,0.0,2017-09-10 20:45
LIV,0.0,0.0,0.0,0.97667,1.02984,0.80151,2.29952,76.62271,4.59195,E,0.41675,0.37545,0.18055,0.02725,364,1.43485,0.0264,0.2769,0.7922,0.0891,Liverpool,2.12436,2.00567,73600,1.29745,0.0097,3.2677,0.0,2017-09-10 20:45
MON,0.0,0.0,0.0,0.9124,0.9505,0.79218,2.59753,80.7632,2.7021,G,0.4115,0.2815,0.20155,0.10545,174,1.7316,0.044,0.31315,0.693,0.1247,AS Monaco,2.47731,2.37547,74430,1.4087,0.0183,2.8597,0.0,2017-09-10 20:45
QBG,0.0,0.0,0.0,0.75,0.64876,1.37239,1.12761,39.65653,-11.4904,C,0.00015,0.00265,0.0332,0.964,10414,4.82525,0.0,0.00015,0.0028,0.0,FK Qarabag,1.75,1.83488,89793,0.911,0.0,0.26375,0.0,2017-09-10 20:45
MNC,0.0,0.0,0.0,0.73845,0.78503,0.56329,2.69484,86.08476,4.9405,F,0.5126,0.3095,0.1388,0.0391,382,1.35725,0.10405,0.45765,0.8221,0.2259,Manchester City,2.51968,2.38028,73608,1.28695,0.0483,3.3558,0.0,2017-09-10 20:45
RBL,0.0,0.0,0.0,1.06484,1.0871,0.74633,2.20148,76.38244,0.8308,G,0.27575,0.2898,0.26115,0.1733,11420,2.0715,0.02155,0.2173,0.56555,0.0717,RB Leipzig,1.88296,1.81794,91099,1.48465,0.00825,2.44385,0.0,2017-09-10 20:45
ATL,0.0,0.0,0.0,0.83046,0.87708,0.44936,2.20549,82.94319,4.56785,C,0.38735,0.3385,0.2673,0.00685,1068,1.40715,0.06775,0.38275,0.72585,0.169,Atletico Madrid,1.82439,1.71907,74010,1.3289,0.0302,3.26395,0.0,2017-09-10 20:45
POR,0.0,0.0,0.0,0.65751,0.67604,0.69091,2.01198,74.70407,0.4103,G,0.24085,0.2834,0.28205,0.1937,437,2.1069,0.01835,0.18,0.52425,0.06085,FC Porto,2.04538,1.99898,74329,1.5729,0.00655,2.3202,0.0,2017-09-10 20:45
OLY,0.0,0.0,0.0,0.6867,0.65292,0.91401,1.63598,62.2974,-7.08495,D,0.00465,0.0564,0.3351,0.60385,435,3.80445,0.0004,0.0131,0.06105,0.0021,Olympiacos,1.8633,1.89502,74236,1.28135,0.0002,0.9142,0.0,2017-09-10 20:45
BEN,0.0,0.0,0.0,0.67038,0.69719,0.70378,2.08893,75.62558,1.3969,A,0.23925,0.3682,0.27685,0.1157,1929,1.92715,0.02175,0.21035,0.60745,0.06755,Benfica,2.12233,2.05082,74332,1.5676,0.00895,2.50525,0.0,2017-09-10 20:45
CSKA,0.0,0.0,0.0,0.82431,0.83414,0.70887,1.73507,69.40547,-0.61275,A,0.1328,0.2823,0.3853,0.1996,1963,2.3474,0.0069,0.1075,0.4151,0.0273,CSKA Moscow,1.61963,1.58478,74347,1.61645,0.0022,2.03615,0.0,2017-09-10 20:45
CEL,0.0,0.0,0.0,0.71816,0.68823,1.2596,2.11612,63.69503,-7.4372,B,0.0057,0.05295,0.4403,0.50105,256,3.8339,0.00045,0.0109,0.05865,0.00205,Celtic,2.65756,2.68712,73714,1.08685,0.0002,1.07925,0.0,2017-09-10 20:45
ROM,0.0,0.0,0.0,0.91581,0.95101,0.79327,2.55264,80.19012,2.9132,C,0.26735,0.32,0.394,0.01865,104,1.79005,0.0386,0.25675,0.58735,0.10205,AS Roma,2.4301,2.34191,73831,1.3074,0.016,2.90255,0.0,2017-09-10 20:45
NAP,0.0,0.0,0.0,0.81153,0.84704,0.68899,2.60583,82.83181,3.1483,F,0.35085,0.3688,0.20915,0.0712,114,1.70895,0.0654,0.3516,0.71965,0.15385,Napoli,2.48329,2.37358,73848,1.343,0.02825,2.94805,0.0,2017-09-10 20:45
BAR,0.0,0.0,0.0,0.78961,0.85397,0.40851,3.48778,93.88418,8.63895,D,0.70525,0.2534,0.03685,0.0045,83,0.849,0.3585,0.75315,0.95865,0.54125,Barcelona,3.10668,2.85187,74014,1.03385,0.20115,4.11715,0.0,2017-09-10 20:45
NIC,0.0,0.0,0.0,0.54209,0.46639,1.1586,1.51823,53.82887,-10.3173,H,0.00065,0.0106,0.08305,0.9057,2497,4.55665,0.0,0.001,0.01125,0.0001,Apoel Nicosia,2.13474,2.19795,72948,1.0068,0.0,0.43655,0.0,2017-09-10 20:45
JUV,0.0,0.0,0.0,0.62485,0.66383,0.50231,2.65983,86.83776,3.476,D,0.26865,0.56885,0.1321,0.0304,111,1.56225,0.12905,0.4912,0.8375,0.26375,Juventus,2.53729,2.39718,73847,1.31985,0.0633,3.1179,0.0,2017-09-10 20:45
RSCA,0.0,0.0,0.0,0.92052,0.89588,1.05957,1.81825,62.5276,-7.23515,B,0.0075,0.05435,0.45375,0.4844,441,3.78785,0.0004,0.01255,0.06185,0.00265,Anderlecht,1.95731,1.9902,72889,1.09895,0.0001,1.1132,0.0,2017-09-10 20:45
BMU,0.0,0.0,0.0,0.74116,0.80184,0.42264,3.28162,92.65562,8.3347,B,0.57795,0.37685,0.0407,0.0045,132,0.97945,0.30425,0.7036,0.9548,0.48345,Bayern Munich,2.9631,2.71928,74078,1.01905,0.16515,4.0015,0.0,2017-09-10 20:45
CHE,0.0,0.0,0.0,0.83999,0.88175,0.66483,2.51369,82.23222,4.00935,C,0.34515,0.33885,0.3055,0.0105,363,1.5541,0.0538,0.3127,0.684,0.13325,Chelsea,2.33853,2.22395,73598,1.2996,0.0225,3.1463,0.0,2017-09-10 20:45
TOT,0.0,0.0,0.0,0.81044,0.82705,0.63528,2.37629,81.15068,0.1079,H,0.13255,0.2993,0.50575,0.0624,367,2.2751,0.0351,0.2044,0.43185,0.08765,Tottenham Hotspur,2.20113,2.14898,73602,1.30675,0.01575,2.41815,0.0,2017-09-10 20:45
SCP,0.0,0.0,0.0,0.84597,0.83083,0.87937,1.95365,69.30073,-5.03,D,0.02145,0.12135,0.49595,0.36125,2250,3.29845,0.0029,0.0415,0.1428,0.0116,Sporting CP,1.98705,1.99346,74330,1.33665,0.001,1.3649,0.0,2017-09-10 20:45
MAR,0.0,0.0,0.0,0.89631,0.82271,1.59054,1.47894,43.48716,-8.8198,E,0.00525,0.03275,0.1631,0.7989,619,4.19215,0.0,0.00125,0.038,5e-05,NK Maribor,2.17317,2.22659,74166,1.0896,0.0,0.71825,0.0,2017-09-10 20:45
SEV,0.0,0.0,0.0,1.037,1.09141,0.6559,2.16073,77.78581,5.20535,E,0.4732,0.3577,0.1504,0.0187,243,1.29905,0.0362,0.3424,0.8309,0.1137,Sevilla FC,1.77963,1.65236,93401,1.297,0.0137,3.40395,0.0,2017-09-10 20:45
FEY,0.0,0.0,0.0,1.00387,0.96906,1.26287,2.10525,63.42641,-6.53065,F,0.0239,0.0919,0.2429,0.6413,142,3.68795,0.00045,0.0221,0.1158,0.00375,Feyenoord,2.36425,2.40734,74504,1.1779,0.0001,1.13415,0.0,2017-09-10 20:45
BES,0.0,0.0,0.0,0.94504,0.91858,1.01174,1.84619,64.19436,-3.9432,G,0.0719,0.1453,0.25525,0.52755,1895,3.1309,0.0019,0.04685,0.2172,0.00855,Besiktas,1.91289,1.93275,74202,1.45195,0.0006,1.41715,0.0,2017-09-10 20:45
MAN,0.0,0.0,0.0,0.66037,0.71289,0.48521,2.41748,84.67976,5.3937,A,0.61755,0.25145,0.10165,0.02935,360,1.11145,0.1074,0.46775,0.869,0.2291,Manchester United,2.24232,2.0859,73601,1.436,0.049,3.45255,0.0,2017-08-27 22:09
MAD,0.0,0.0,0.0,0.87549,0.93802,0.49439,3.51338,93.03483,7.9346,H,0.64105,0.26395,0.09005,0.00495,86,1.0071,0.28655,0.68515,0.905,0.4624,Real Madrid,3.13229,2.91566,74013,1.0326,0.1591,3.9603,0.0,2017-08-27 22:09
BAS,0.0,0.0,0.0,1.11052,1.07537,1.20797,1.90174,60.78155,-5.4027,A,0.03455,0.11355,0.26185,0.59005,989,3.4583,0.0012,0.02365,0.1481,0.0042,Basel,1.99919,2.03067,93159,1.3594,0.0004,1.1823,0.0,2017-08-27 22:09
PSG,0.0,0.0,0.0,0.62149,0.67244,0.50127,2.96379,89.45399,6.1333,B,0.3796,0.5455,0.0641,0.0108,160,1.26925,0.1898,0.5908,0.9251,0.3497,Paris Saint-Germain,2.84357,2.65251,74427,1.11205,0.09915,3.6187,0.0,2017-08-27 22:09
SPM,0.0,0.0,0.0,1.17441,1.18269,1.05897,1.76961,61.56611,-1.35675,E,0.0991,0.2226,0.50285,0.17545,1941,2.61375,0.00125,0.0532,0.3217,0.00805,Spartak Moscow,1.65417,1.63101,74345,1.36255,0.0002,2.0237,0.0,2017-08-27 22:09
SHK,0.0,0.0,0.0,0.79611,0.80271,0.87754,2.16401,72.9044,-1.0952,F,0.13625,0.24,0.39415,0.2296,493,2.5379,0.0096,0.1217,0.37625,0.03585,Shakhtar Donetsk,2.24544,2.21706,74219,1.40705,0.00435,2.05505,0.0,2017-08-27 22:09
DOR,0.0,0.0,0.0,0.90944,0.94563,0.59092,2.80549,86.65467,2.8514,H,0.25525,0.4331,0.285,0.02665,124,1.77845,0.09885,0.4025,0.68835,0.20265,Borussia Dortmund,2.48697,2.37291,74050,1.22725,0.04695,2.9943,0.0,2017-08-27 22:09
LIV,0.0,0.0,0.0,0.93387,0.99401,0.75871,2.36713,78.47258,5.499,E,0.48675,0.34785,0.14705,0.01835,364,1.2887,0.03775,0.32895,0.8346,0.1137,Liverpool,2.19197,2.05931,73600,1.2509,0.0146,3.4604,0.0,2017-08-27 22:09
MON,0.0,0.0,0.0,0.83789,0.88409,0.71767,2.68363,83.16449,4.08945,G,0.512,0.2689,0.15275,0.06635,174,1.47505,0.07015,0.3908,0.7809,0.1681,AS Monaco,2.56341,2.43795,74430,1.3672,0.03205,3.15775,0.0,2017-08-27 22:09
QBG,0.0,0.0,0.0,0.75,0.64341,1.37239,1.12761,39.65653,-11.48675,C,0.0004,0.0026,0.03215,0.96485,10414,4.82605,0.0,0.0002,0.003,0.0,FK Qarabag,1.75,1.83546,89793,0.90145,0.0,0.2725,0.0,2017-08-27 22:09
MNC,0.0,0.0,0.0,0.77099,0.81438,0.59583,2.60871,84.61524,4.45535,F,0.4847,0.31145,0.1555,0.04835,382,1.4338,0.08685,0.4147,0.79615,0.1996,Manchester City,2.43355,2.29879,73608,1.3124,0.0407,3.2538,0.0,2017-08-27 22:09
RBL,0.0,0.0,0.0,1.11289,1.12833,0.79437,2.18361,75.05316,0.05185,G,0.21115,0.29225,0.3006,0.196,11420,2.24155,0.01655,0.17855,0.5034,0.05555,RB Leipzig,1.8651,1.81066,91099,1.46725,0.00675,2.2912,0.0,2017-08-27 22:09
ATL,0.0,0.0,0.0,0.86933,0.91319,0.48823,2.24898,82.64499,4.36935,C,0.3701,0.34235,0.2798,0.00775,1068,1.4699,0.06755,0.3714,0.71245,0.1619,Atletico Madrid,1.86788,1.76008,74010,1.3056,0.03005,3.2245,0.0,2017-08-27 22:09
POR,0.0,0.0,0.0,0.6578,0.67684,0.6912,2.00932,74.65407,0.38145,G,0.2195,0.3057,0.29315,0.18165,437,2.13465,0.0167,0.18105,0.5252,0.0559,FC Porto,2.04272,1.99675,74329,1.55285,0.0067,2.3125,0.0,2017-08-27 22:09
OLY,0.0,0.0,0.0,0.6867,0.65266,0.91401,1.63598,62.2974,-6.9445,D,0.00635,0.0514,0.3304,0.61185,435,3.7885,0.00055,0.01195,0.05775,0.00235,Olympiacos,1.8633,1.89794,74236,1.29995,0.0002,0.91155,0.0,2017-08-27 22:09
BEN,0.0,0.0,0.0,0.6568,0.68393,0.6902,2.10804,76.2289,1.3053,A,0.2349,0.3751,0.26515,0.12485,1929,1.92265,0.023,0.2177,0.61,0.073,Benfica,2.14144,2.07095,74332,1.60255,0.0077,2.4748,0.0,2017-08-27 22:09
CSKA,0.0,0.0,0.0,0.8714,0.87519,0.75596,1.74748,68.46393,-1.2963,A,0.113,0.2599,0.37135,0.25575,1963,2.5086,0.0053,0.0995,0.3729,0.0241,CSKA Moscow,1.63204,1.60838,74347,1.60005,0.002,1.89135,0.0,2017-08-27 22:09
CEL,0.0,0.0,0.0,0.7077,0.67425,1.24914,2.03449,62.41525,-7.72635,B,0.0054,0.04395,0.42775,0.5229,256,3.8935,0.00035,0.0086,0.04935,0.00155,Celtic,2.57593,2.60708,73714,1.0805,5e-05,1.026,0.0,2017-08-27 22:09
ROM,0.0,0.0,0.0,0.91581,0.94923,0.79327,2.55264,80.19012,2.94185,C,0.26735,0.3224,0.392,0.01825,104,1.7904,0.03475,0.2572,0.58975,0.09965,AS Roma,2.4301,2.34183,73831,1.28265,0.01485,2.92695,0.0,2017-08-27 22:09
NAP,0.0,0.0,0.0,0.85606,0.89129,0.73352,2.59473,81.85579,2.8828,F,0.3501,0.3576,0.2128,0.0795,114,1.75885,0.05425,0.3277,0.7077,0.13725,Napoli,2.47219,2.36794,73848,1.3326,0.02155,2.90855,0.0,2017-08-27 22:09
BAR,0.0,0.0,0.0,0.79988,0.85981,0.41878,3.36186,93.13822,8.0076,D,0.67465,0.2769,0.04275,0.0057,83,0.90035,0.3163,0.7239,0.95155,0.5037,Barcelona,2.98077,2.72866,74014,1.09125,0.17075,4.0084,0.0,2017-08-27 22:09
NIC,0.0,0.0,0.0,0.54209,0.46738,1.1586,1.51823,53.82887,-10.2512,H,0.00095,0.0142,0.09305,0.8918,2497,4.5299,0.0,0.00135,0.01515,0.0001,Apoel Nicosia,2.13474,2.19724,72948,1.0156,0.0,0.4545,0.0,2017-08-27 22:09
JUV,0.0,0.0,0.0,0.62675,0.66796,0.50421,2.6773,86.96859,3.69695,D,0.2967,0.5453,0.12865,0.02935,111,1.5154,0.1317,0.48815,0.842,0.2625,Juventus,2.55476,2.41044,73847,1.3311,0.06405,3.1535,0.0,2017-08-27 22:09
RSCA,0.0,0.0,0.0,0.92052,0.8979,1.05957,1.81825,62.5276,-7.1855,B,0.0058,0.0521,0.4789,0.4632,441,3.77505,0.0003,0.01185,0.0579,0.00195,Anderlecht,1.95731,1.98736,72889,1.10345,0.0,1.1215,0.0,2017-08-27 22:09
BMU,0.0,0.0,0.0,0.73588,0.79942,0.41736,3.34335,93.05769,8.77855,B,0.6092,0.35845,0.02925,0.0031,132,0.92085,0.32405,0.73115,0.96765,0.5127,Bayern Munich,3.02483,2.76244,74078,0.9867,0.1797,4.09245,0.0,2017-08-27 22:09
CHE,0.0,0.0,0.0,0.84698,0.89057,0.67182,2.53517,82.34817,4.17555,C,0.36215,0.33265,0.29605,0.00915,363,1.5351,0.05865,0.32825,0.6948,0.14215,Chelsea,2.36001,2.24958,73598,1.2674,0.02585,3.1975,0.0,2017-08-27 22:09
TOT,0.0,0.0,0.0,0.83071,0.84431,0.65555,2.31553,79.94287,-0.5348,H,0.10275,0.28875,0.5319,0.0766,367,2.39785,0.027,0.1773,0.3915,0.0739,Tottenham Hotspur,2.14037,2.09238,73602,1.29795,0.0112,2.3042,0.0,2017-08-27 22:09
SCP,0.0,0.0,0.0,0.81563,0.80236,0.84904,1.9104,69.2367,-4.76005,D,0.0223,0.1264,0.4982,0.3531,2250,3.2546,0.00305,0.04,0.1487,0.0113,Sporting CP,1.9438,1.95086,74330,1.36,0.00125,1.3854,0.0,2017-08-27 22:09
MAR,0.0,0.0,0.0,0.89631,0.82219,1.59054,1.47894,43.48716,-8.7534,E,0.00625,0.03505,0.177,0.7817,619,4.1799,0.0,0.00135,0.0413,5e-05,NK Maribor,2.17317,2.22541,74166,1.0744,0.0,0.7457,0.0,2017-08-27 22:09
SEV,0.0,0.0,0.0,1.06279,1.11395,0.68169,2.10623,76.39451,4.61115,E,0.4079,0.3945,0.1731,0.0245,243,1.42225,0.0286,0.30135,0.8024,0.0963,Sevilla FC,1.72513,1.60749,93401,1.30295,0.0104,3.2748,0.0,2017-08-27 22:09
FEY,0.0,0.0,0.0,0.97309,0.93633,1.23209,2.00396,62.21503,-6.24295,F,0.02895,0.09095,0.23755,0.64255,142,3.63415,0.00065,0.0228,0.1199,0.0037,Feyenoord,2.26296,2.30266,74504,1.21855,5e-05,1.1473,0.0,2017-08-27 22:09
BES,0.0,0.0,0.0,1.00458,0.97538,1.07128,1.88419,63.54773,-4.52275,G,0.05735,0.13315,0.2535,0.556,1895,3.26375,0.0013,0.0395,0.1905,0.00705,Besiktas,1.95089,1.97317,74202,1.3827,0.0004,1.35355,0.0,2017-08-27 22:09
MAN,0.0,0.0,0.0,0.66984,0.71825,0.49468,2.40196,84.31768,4.99535,A,0.57715,0.26685,0.12325,0.03275,360,1.1869,0.09975,0.44375,0.844,0.2167,Manchester United,2.2268,2.07404,73601,1.4604,0.0431,3.3527,0.0,2017-08-25 01:38
MAD,0.0,0.0,0.0,0.84149,0.90349,0.46039,3.5316,93.51335,8.26635,H,0.6702,0.24,0.08605,0.00375,86,0.95745,0.32165,0.7077,0.9102,0.49945,Real Madrid,3.1505,2.92156,74013,1.0177,0.17945,4.02485,0.0,2017-08-25 01:38
BAS,0.0,0.0,0.0,1.12,1.08264,1.21745,1.93574,61.23271,-5.48695,A,0.0351,0.11235,0.2438,0.60875,989,3.48635,0.0007,0.02665,0.14745,0.00385,Basel,2.03319,2.06904,93159,1.3296,0.0002,1.18405,0.0,2017-08-25 01:38
PSG,0.0,0.0,0.0,0.63015,0.6788,0.50993,2.98134,89.45502,6.0409,B,0.39785,0.51735,0.07235,0.01245,160,1.2834,0.19955,0.59375,0.9152,0.357,Paris Saint-Germain,2.86112,2.6716,74427,1.11915,0.1016,3.59745,0.0,2017-08-25 01:38
SPM,0.0,0.0,0.0,1.23986,1.25092,1.12442,1.84932,61.64359,-1.31085,E,0.10685,0.229,0.4808,0.18335,1941,2.6133,0.00165,0.0536,0.33585,0.01,Spartak Moscow,1.73388,1.70915,74345,1.3329,0.00045,2.0538,0.0,2017-08-25 01:38
SHK,0.0,0.0,0.0,0.79611,0.80487,0.87754,2.16401,72.9044,-0.7648,F,0.1394,0.25575,0.4048,0.20005,493,2.46835,0.0091,0.12625,0.39515,0.03585,Shakhtar Donetsk,2.24544,2.21217,74219,1.408,0.0045,2.12365,0.0,2017-08-25 01:38
